recording	participant	candidate	residual_stage	spatial_rank	residual_protocol	channel_name	band	band_low_hz	band_high_hz	kind	position	authorized_line_hz	neighbouring_line_hz	centre_frequency_hz	injection_start_frequency_hz	injection_drift_hz	injection_occupancy	injection_phase_rad	phase_modulation_hz	phase_deviation_rad	injection_amplitude_v	requested_component_to_background_db	background_recovery_runtime_s	background_residual_runtime_s	injected_recovery_runtime_s	injected_residual_runtime_s	background_residual_round_count	injected_residual_round_count	filter_geometry_changed	injected_frequency_fir_unavailable	background_band_retained_share	injected_band_retained_share	background_terminal_residual_detector_null	background_targeted_local_background_excess_null	stage	injected_energy_v2	difference_energy_v2	measured_component_to_background_db	remaining_fraction	collateral_fraction	amplitude_ratio	component_error_fraction	component_correlation	subspace_phase_error_degrees	band_power_ratio	band_power_change_db	band_phase_error_degrees	terminal_residual_detector_null	targeted_local_background_excess_null	artifact_gate_passed	preservation_gate_passed
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb80	80.025000000000006	82.025000000000006	intermittent	between	80.400000000000006	81.650000000000006	81.025000000000006	81.025000000000006	0	0.5	0.44879895051282759	0	0	9.8045139917419271e-08	-10	6.0616729170142207	12.54148533398984	6.1760439580248203	5.2773978750046808	2	2	False	False	1	1	True	False	recovery	1.2197655643480336e-09	1.2203925477804938e-09	-10	0.999610165190017	0.00090385443043454136	0.99980506359490751	3.8412789486043582e-08	0.99999999979366616	0.00116391922643162	1.0005362430732874	0.0023282498787172983	0.945860224198113				
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb80	80.025000000000006	82.025000000000006	intermittent	between	80.400000000000006	81.650000000000006	81.025000000000006	81.025000000000006	0	0.5	0.44879895051282759	0	0	9.8045139917419271e-08	-10	6.0616729170142207	12.54148533398984	6.1760439580248203	5.2773978750046808	2	2	False	False	1	1	True	False	final	1.2197655643480336e-09	1.2203868892947832e-09	-10	0.99960421249102471	0.00090516813496461937	0.99980208666066739	3.9583605280156811e-08	0.99999999979300158	0.0011657925310294991	1.0005336850245319	0.0023171463541143029	0.94586131331064105	False	False	False	
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb80	80.025000000000006	82.025000000000006	phase_modulated	between	80.400000000000006	81.650000000000006	81.025000000000006	81.025000000000006	0	1	0.44879895051282759	0.10000000000000001	1	5.4955728784862428e-08	-10	6.0616729170142207	12.54148533398984	6.1736420000088401	5.191828916023951	2	2	False	False	1	1	True	False	recovery	7.6644496117205026e-10	7.67485150795536e-10	-10	1.0000482093843945	0.0013089521551501689	1.0000241044016862	2.2469590534300016e-09	0.99999999916705173	0.0023385536733229553	1.0015345356047844	0.0066592952973250682	1.0809289649172726				
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb80	80.025000000000006	82.025000000000006	phase_modulated	between	80.400000000000006	81.650000000000006	81.025000000000006	81.025000000000006	0	1	0.44879895051282759	0.10000000000000001	1	5.4955728784862428e-08	-10	6.0616729170142207	12.54148533398984	6.1736420000088401	5.191828916023951	2	2	False	False	1	1	True	False	final	7.6644496117205026e-10	7.6748345636269817e-10	-10	1.0000457770557611	0.0013091737147513274	1.0000228882659443	2.1807651575028994e-09	0.99999999917157278	0.0023321984045963314	1.0015328960025489	0.0066521854996999452	1.0809296240754414	False	False	False	
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb86	85.974999999999994	87.974999999999994	stationary	exact	86.400000000000006	87.550000000000011	86.400000000000006	86.400000000000006	0	1	0.44879895051282759	0	0	1.4133393559783521e-07	-10	6.0616729170142207	12.54148533398984	5.8487544590025209	5.4123934580129571	2	2	False	False	1	1	True	False	recovery	5.069303047615558e-09	7.3607066581161687e-12	-9.9999999999999982	0.00018420093139966489	0.0012678145801958518	0.013572064375019184	1.0272897898057416	-0.99858017635964114	176.94643416495677	0.00087635895401693613	-30.573179716651904	174.17934808772429				
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb86	85.974999999999994	87.974999999999994	stationary	exact	86.400000000000006	87.550000000000011	86.400000000000006	86.400000000000006	0	1	0.44879895051282759	0	0	1.4133393559783521e-07	-10	6.0616729170142207	12.54148533398984	5.8487544590025209	5.4123934580129571	2	2	False	False	1	1	True	False	final	5.069303047615558e-09	7.3592814850308628e-12	-9.9999999999999982	0.00018421712876386196	0.00126751724495689	0.013572661078943287	1.0272910130052171	-0.99858073957608973	176.94704001359864	0.00087635858226213438	-30.573181558946008	174.1793463713876	False	False	False	
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb86	85.974999999999994	87.974999999999994	drifting	exact	86.400000000000006	87.550000000000011	86.400000000000006	86.200000000000003	0.40000000000000002	1	0.44879895051282759	0	0	4.0644367202985448e-08	-10	6.0616729170142207	12.54148533398984	5.9589052499795798	5.6256915419944562	2	2	False	False	1	1	True	False	recovery	4.1923359932485117e-10	1.8436886758298041e-10	-10	0.228105610299977	0.21167037110966205	0.47760403086655057	0.27289772641169946	0.99999981381561698	0.03496312583997668	0.44447954849881299	-3.5214821709747683	40.153590529893229				
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb86	85.974999999999994	87.974999999999994	drifting	exact	86.400000000000006	87.550000000000011	86.400000000000006	86.200000000000003	0.40000000000000002	1	0.44879895051282759	0	0	4.0644367202985448e-08	-10	6.0616729170142207	12.54148533398984	5.9589052499795798	5.6256915419944562	2	2	False	False	1	1	True	False	final	4.1923359932485117e-10	1.8436796528395995e-10	-10	0.22810420840362872	0.21166962074764292	0.47760256322975142	0.27289925999432241	0.99999981360004098	0.03498336124726802	0.44447917947824955	-3.5214857766223506	40.153588963528399	False	False	False	
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb86	85.974999999999994	87.974999999999994	intermittent	exact	86.400000000000006	87.550000000000011	86.400000000000006	86.400000000000006	0	0.5	0.44879895051282759	0	0	1.2685102886242682e-07	-10	6.0616729170142207	12.54148533398984	6.1088955829909537	5.331783292000182	2	2	False	False	1	1	True	False	recovery	2.0418050738705123e-09	1.2042190952461472e-11	-9.9999999999999982	5.0327540932236227e-05	0.0058474886152564149	0.0070941906467359775	1.0142079925481784	-0.99783510989799329		0.0051916090099762262	-22.846980225258314	145.36085630821964				
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb86	85.974999999999994	87.974999999999994	intermittent	exact	86.400000000000006	87.550000000000011	86.400000000000006	86.400000000000006	0	0.5	0.44879895051282759	0	0	1.2685102886242682e-07	-10	6.0616729170142207	12.54148533398984	6.1088955829909537	5.331783292000182	2	2	False	False	1	1	True	False	final	2.0418050738705123e-09	1.2038474924644137e-11	-9.9999999999999982	5.0352521304686804e-05	0.0058456436630047268	0.0070959510500486688	1.0142115522498549	-0.99783662744214385		0.0051916030641087378	-22.846985199167008	145.36083072870915	False	False	False	
